,Bitcoin Price,Gold Price,Market,Risk Free Rate
2019-02-16,3582.37,,,
2019-02-17,3625.08,,,
2019-02-18,3867.0,,,
2019-02-19,3888.01,,2779.76,
2019-02-20,3938.99,,2784.7,
2019-02-21,3897.71,,2774.88,
2019-02-22,3942.02,,2792.67,
2019-02-23,4110.0,,,
2019-02-24,3734.22,,,
2019-02-25,3818.79,,2796.11,
2019-02-26,3799.48,,2793.9,
2019-02-27,3799.91,,2792.38,
2019-02-28,3792.14,,2784.49,
2019-03-01,3806.17,467.3,2803.69,2.4
2019-03-02,3809.7,,,
2019-03-03,3786.93,,,
2019-03-04,3700.72,,2792.81,
2019-03-05,3844.59,,2789.65,
2019-03-06,3851.89,,2771.45,
2019-03-07,3857.05,,2748.93,
2019-03-08,3843.12,,2743.07,
2019-03-09,3917.0,,,
2019-03-10,3900.93,,,
2019-03-11,3849.68,,2783.3,
2019-03-12,3860.0,,2791.52,
2019-03-13,3851.02,,2810.92,
2019-03-14,3853.95,,2808.48,
2019-03-15,3902.8,,2822.48,
2019-03-16,3990.0,,,
2019-03-17,3967.01,,,
2019-03-18,3970.5,,2832.94,
2019-03-19,4000.85,,2832.57,
2019-03-20,4031.85,,2824.23,
2019-03-21,3972.76,,2854.88,
2019-03-22,3983.78,,2800.71,
2019-03-23,3983.43,,,
2019-03-24,3969.52,,,
2019-03-25,3907.53,,2798.36,
2019-03-26,3921.45,,2818.46,
2019-03-27,4026.53,,2805.37,
2019-03-28,4011.17,,2815.44,
2019-03-29,4091.01,,2834.4,
2019-03-30,4094.14,,,
2019-03-31,4094.99,,,
2019-04-01,4137.0,467.4,2867.19,2.38
2019-04-02,4901.93,,2867.24,
2019-04-03,4975.97,,2873.4,
2019-04-04,4906.49,,2879.39,
2019-04-05,5040.66,,2892.74,
2019-04-06,5049.22,,,
2019-04-07,5194.79,,,
2019-04-08,5285.54,,2895.77,
2019-04-09,5187.21,,2878.2,
2019-04-10,5318.58,,2888.21,
2019-04-11,5041.3,,2888.32,
2019-04-12,5078.19,,2907.41,
2019-04-13,5066.22,,,
2019-04-14,5164.27,,,
2019-04-15,5029.99,,2905.58,
2019-04-16,5202.9,,2907.06,
2019-04-17,5227.0,,2900.45,
2019-04-18,5280.49,,2905.03,
2019-04-19,5290.36,,,
2019-04-20,5319.89,,,
2019-04-21,5297.64,,,
2019-04-22,5387.6,,2907.97,
2019-04-23,5532.75,,2933.68,
2019-04-24,5441.9,,2927.25,
2019-04-25,5134.81,,2926.17,
2019-04-26,5159.51,,2939.88,
2019-04-27,5170.6,,,
2019-04-28,5155.0,,,
2019-04-29,5148.25,,2943.03,
2019-04-30,5270.69,,2945.83,
2019-05-01,5321.15,463.7,2923.73,2.35
2019-05-02,5390.01,,2917.52,
2019-05-03,5657.4,,2945.64,
2019-05-04,5770.01,,,
2019-05-05,5715.86,,,
2019-05-06,5687.9,,2932.47,
2019-05-07,5748.45,,2884.05,
2019-05-08,5948.41,,2879.42,
2019-05-09,6153.09,,2870.72,
2019-05-10,6343.14,,2881.4,
2019-05-11,7219.95,,,
2019-05-12,6979.76,,,
2019-05-13,7824.93,,2811.87,
2019-05-14,7990.92,,2834.41,
2019-05-15,8203.32,,2850.96,
2019-05-16,7878.96,,2876.32,
2019-05-17,7363.69,,2859.53,
2019-05-18,7262.4,,,
2019-05-19,8200.0,,,
2019-05-20,7999.54,,2840.23,
2019-05-21,7951.7,,2864.36,
2019-05-22,7626.48,,2856.27,
2019-05-23,7881.98,,2822.24,
2019-05-24,7994.88,,2826.06,
2019-05-25,8067.41,,,
2019-05-26,8760.03,,,
2019-05-27,8783.25,,,
2019-05-28,8686.5,,2802.39,
2019-05-29,8660.5,,2783.02,
2019-05-30,8273.57,,2788.86,
2019-05-31,8550.18,,2752.06,
2019-06-01,8558.01,481.8,,2.17
2019-06-02,8741.17,,,
2019-06-03,8015.01,,2744.45,
2019-06-04,7688.26,,2803.27,
2019-06-05,7766.91,,2826.15,
2019-06-06,7812.15,,2843.49,
2019-06-07,7992.17,,2873.34,
2019-06-08,7938.64,,,
2019-06-09,7623.84,,,
2019-06-10,8046.13,,2886.73,
2019-06-11,7918.2,,2885.72,
2019-06-12,8169.01,,2879.84,
2019-06-13,8256.0,,2891.64,
2019-06-14,8693.98,,2886.98,
2019-06-15,8861.33,,,
2019-06-16,8996.95,,,
2019-06-17,9346.47,,2889.67,
2019-06-18,9089.99,,2917.75,
2019-06-19,9283.99,,2926.46,
2019-06-20,9542.6,,2954.18,
2019-06-21,10175.88,,2950.46,
2019-06-22,10658.3,,,
2019-06-23,10808.53,,,
2019-06-24,11040.03,,2945.35,
2019-06-25,11736.99,,2917.38,
2019-06-26,12902.52,,2913.78,
2019-06-27,11127.4,,2924.92,
2019-06-28,12317.73,,2941.76,
2019-06-29,11913.73,,,
2019-06-30,10778.74,,,
2019-07-01,10570.62,506.1,2964.33,2.1
2019-07-02,10885.01,,2973.01,
2019-07-03,12022.61,,2995.82,
2019-07-04,11130.95,,,
2019-07-05,11038.61,,2990.41,
2019-07-06,11187.8,,,
2019-07-07,11478.9,,,
2019-07-08,12298.31,,2975.95,
2019-07-09,12559.46,,2979.63,
2019-07-10,12083.13,,2993.07,
2019-07-11,11323.95,,2999.91,
2019-07-12,11811.99,,3013.77,
2019-07-13,11408.1,,,
2019-07-14,10190.36,,,
2019-07-15,10855.56,,3014.3,
2019-07-16,9436.0,,3004.04,
2019-07-17,9708.55,,2984.42,
2019-07-18,10654.25,,2995.11,
2019-07-19,10548.04,,2976.61,
2019-07-20,10754.92,,,
2019-07-21,10633.54,,,
2019-07-22,10304.64,,2985.03,
2019-07-23,9833.19,,3005.47,
2019-07-24,9751.24,,3019.56,
2019-07-25,9880.67,,3003.67,
2019-07-26,9841.96,,3025.86,
2019-07-27,9468.92,,,
2019-07-28,9549.7,,,
2019-07-29,9503.32,,3020.97,
2019-07-30,9580.0,,3013.18,
2019-07-31,10099.0,,2980.38,
2019-08-01,10417.24,537.7,2953.56,1.95
2019-08-02,10533.07,,2932.05,
2019-08-03,10820.75,,,
2019-08-04,10997.82,,,
2019-08-05,11775.14,,2844.74,
2019-08-06,11440.08,,2881.77,
2019-08-07,12014.41,,2883.98,
2019-08-08,12017.89,,2938.09,
2019-08-09,11889.0,,2918.65,
2019-08-10,11283.82,,,
2019-08-11,11531.95,,,
2019-08-12,11387.38,,2883.75,
2019-08-13,10855.58,,2926.32,
2019-08-14,10105.34,,2840.6,
2019-08-15,10280.96,,2847.6,
2019-08-16,10368.83,,2888.68,
2019-08-17,10218.37,,,
2019-08-18,10309.04,,,
2019-08-19,10935.67,,2923.65,
2019-08-20,10770.99,,2900.51,
2019-08-21,10137.75,,2924.43,
2019-08-22,10088.89,,2922.95,
2019-08-23,10415.01,,2847.11,
2019-08-24,10156.0,,,
2019-08-25,10148.5,,,
2019-08-26,10373.75,,2878.38,
2019-08-27,10170.16,,2869.16,
2019-08-28,9710.38,,2887.94,
2019-08-29,9525.0,,2924.58,
2019-08-30,9580.6,,2926.46,
2019-08-31,9593.95,,,
2019-09-01,9769.64,554.7,,1.89
2019-09-02,10405.05,,,
2019-09-03,10628.46,,2906.27,
2019-09-04,10585.67,,2937.78,
2019-09-05,10574.27,,2976.0,
2019-09-06,10318.8,,2978.71,
2019-09-07,10484.87,,,
2019-09-08,10395.17,,,
2019-09-09,10310.01,,2978.43,
2019-09-10,10090.01,,2979.39,
2019-09-11,10169.49,,3000.93,
2019-09-12,10437.19,,3009.57,
2019-09-13,10381.91,,3007.39,
2019-09-14,10360.2,,,
2019-09-15,10306.65,,,
2019-09-16,10268.77,,2997.96,
2019-09-17,10185.14,,3005.7,
2019-09-18,10155.26,,3006.73,
2019-09-19,10304.94,,3006.79,
2019-09-20,10168.44,,2992.07,
2019-09-21,9982.39,,,
2019-09-22,10035.0,,,
2019-09-23,9683.89,,2991.78,
2019-09-24,8556.43,,2966.6,
2019-09-25,8446.57,,2984.87,
2019-09-26,8063.0,,2977.62,
2019-09-27,8193.98,,2961.79,
2019-09-28,8228.22,,,
2019-09-29,8063.06,,,
2019-09-30,8305.14,,2976.74,
2019-10-01,8323.43,541.5,2940.25,1.65
2019-10-02,8396.0,,2887.61,
2019-10-03,8241.25,,2910.63,
2019-10-04,8159.71,,2952.01,
2019-10-05,8152.99,,,
2019-10-06,7862.67,,,
2019-10-07,8224.82,,2938.79,
2019-10-08,8186.73,,2893.06,
2019-10-09,8600.0,,2919.4,
2019-10-10,8589.01,,2938.13,
2019-10-11,8263.64,,2970.27,
2019-10-12,8304.1,,,
2019-10-13,8280.01,,,
2019-10-14,8363.0,,2966.15,
2019-10-15,8156.52,,2995.68,
2019-10-16,7993.0,,2989.69,
2019-10-17,8077.0,,2997.95,
2019-10-18,7954.16,,2986.2,
2019-10-19,7965.27,,,
2019-10-20,8235.44,,,
2019-10-21,8214.58,,3006.72,
2019-10-22,8008.04,,2995.99,
2019-10-23,7473.42,,3004.52,
2019-10-24,7439.29,,3010.29,
2019-10-25,8704.85,,3022.55,
2019-10-26,9281.27,,,
2019-10-27,9570.58,,,
2019-10-28,9221.96,,3039.42,
2019-10-29,9431.27,,3036.89,
2019-10-30,9175.77,,3046.77,
2019-10-31,9146.75,,3037.56,
2019-11-01,9268.0,539.2,3066.91,1.54
2019-11-02,9320.0,,,
2019-11-03,9215.01,,,
2019-11-04,9414.0,,3078.27,
2019-11-05,9314.99,,3074.62,
2019-11-06,9343.11,,3076.78,
2019-11-07,9196.71,,3085.18,
2019-11-08,8758.69,,3093.08,
2019-11-09,8798.38,,,
2019-11-10,9036.82,,,
2019-11-11,8720.61,,3087.01,
2019-11-12,8823.65,,3091.84,
2019-11-13,8765.61,,3094.04,
2019-11-14,8630.01,,3096.63,
2019-11-15,8460.0,,3120.46,
2019-11-16,8488.0,,,
2019-11-17,8500.01,,,
2019-11-18,8160.73,,3122.03,
2019-11-19,8123.36,,3120.18,
2019-11-20,8082.96,,3108.46,
2019-11-21,7618.76,,3103.54,
2019-11-22,7296.45,,3110.29,
2019-11-23,7338.92,,,
2019-11-24,6906.25,,,
2019-11-25,7125.0,,3133.64,
2019-11-26,7155.0,,3140.52,
2019-11-27,7539.4,,3153.63,
2019-11-28,7413.05,,,
2019-11-29,7751.29,,3140.98,
2019-11-30,7551.7,,,
2019-12-01,7413.84,533.9,,1.54
2019-12-02,7315.09,,3113.87,
2019-12-03,7296.0,,3093.2,
2019-12-04,7185.57,,3112.76,
2019-12-05,7388.75,,3117.43,
2019-12-06,7560.76,,3145.91,
2019-12-07,7502.2,,,
2019-12-08,7520.0,,,
2019-12-09,7332.69,,3135.96,
2019-12-10,7215.69,,3132.52,
2019-12-11,7275.17,,3141.63,
2019-12-12,7194.19,,3168.57,
2019-12-13,7249.25,,3168.8,
2019-12-14,7059.55,,,
2019-12-15,7111.0,,,
2019-12-16,6877.04,,3191.45,
2019-12-17,6618.62,,3192.52,
2019-12-18,7309.12,,3191.14,
2019-12-19,7153.99,,3205.37,
2019-12-20,7189.87,,3221.22,
2019-12-21,7143.01,,,
2019-12-22,7550.0,,,
2019-12-23,7318.18,,3224.01,
2019-12-24,7259.87,,3223.38,
2019-12-25,7194.76,,,
2019-12-26,7195.0,,3239.91,
2019-12-27,7247.35,,3240.02,
2019-12-28,7303.7,,,
2019-12-29,7378.53,,,
2019-12-30,7191.0,,3221.29,
2019-12-31,7158.01,,3230.78,
2020-01-01,7174.32,555.0,,1.52
2020-01-02,6945.01,,3257.85,
2020-01-03,7335.54,,3234.85,
2020-01-04,7353.5,,,
2020-01-05,7348.69,,,
2020-01-06,7773.48,,3246.28,
2020-01-07,8169.95,,3237.18,
2020-01-08,8035.08,,3253.05,
2020-01-09,7813.78,,3274.7,
2020-01-10,8183.89,,3265.35,
2020-01-11,8002.89,,,
2020-01-12,8192.66,,,
2020-01-13,8109.62,,3288.13,
2020-01-14,8757.18,,3283.15,
2020-01-15,8831.86,,3289.29,
2020-01-16,8727.22,,3316.81,
2020-01-17,8875.81,,3329.62,
2020-01-18,8901.0,,,
2020-01-19,8710.41,,,
2020-01-20,8633.67,,,
2020-01-21,8730.0,,3320.79,
2020-01-22,8665.0,,3321.75,
2020-01-23,8386.63,,3325.54,
2020-01-24,8424.96,,3295.47,
2020-01-25,8304.04,,,
2020-01-26,8632.92,,,
2020-01-27,8903.24,,3243.63,
2020-01-28,9417.64,,3276.24,
2020-01-29,9270.0,,3273.4,
2020-01-30,9493.61,,3283.66,
2020-01-31,9343.28,,3225.52,
2020-02-01,9375.06,568.1,,1.52
2020-02-02,9314.06,,,
2020-02-03,9282.29,,3248.92,
2020-02-04,9158.57,,3297.59,
2020-02-05,9623.44,,3334.69,
2020-02-06,9765.96,,3345.78,
2020-02-07,9804.98,,3327.71,
2020-02-08,9911.13,,,
2020-02-09,10174.81,,,
2020-02-10,9854.5,,3352.09,
2020-02-11,10279.99,,3357.75,
2020-02-12,10344.01,,3379.45,
2020-02-13,10239.57,,3373.94,
2020-02-14,10380.0,,3380.16,
2020-02-15,9901.34,,,
2020-02-16,9915.04,,,
2020-02-17,9711.95,,,
2020-02-18,10191.51,,3370.29,
2020-02-19,9591.54,,3386.15,
2020-02-20,9610.05,,3373.23,
2020-02-21,9697.01,,3337.75,
2020-02-22,9668.26,,,
2020-02-23,9964.16,,,
2020-02-24,9668.08,,3225.89,
2020-02-25,9301.01,,3128.21,
2020-02-26,8776.01,,3116.39,
2020-02-27,8816.71,,2978.76,
2020-02-28,8713.16,,2954.22,
2020-02-29,8552.08,,,
2020-03-01,8490.3,595.4,,0.29
2020-03-02,8923.52,,3090.23,
2020-03-03,8769.67,,3003.37,
2020-03-04,8765.0,,3130.12,
2020-03-05,9053.56,,3023.94,
2020-03-06,9162.98,,2972.37,
2020-03-07,8885.68,,,
2020-03-08,8068.0,,,
2020-03-09,7945.03,,2746.56,
2020-03-10,7887.01,,2882.23,
2020-03-11,7957.02,,2741.38,
2020-03-12,4980.0,,2480.64,
2020-03-13,5592.77,,2711.02,
2020-03-14,5182.62,,,
2020-03-15,5327.12,,,
2020-03-16,5074.2,,2386.13,
2020-03-17,5361.77,,2529.19,
2020-03-18,5426.71,,2398.1,
2020-03-19,6219.99,,2409.39,
2020-03-20,6215.4,,2304.92,
2020-03-21,6168.72,,,
2020-03-22,5791.69,,,
2020-03-23,6583.38,,2237.4,
2020-03-24,6742.21,,2447.33,
2020-03-25,6752.83,,2475.56,
2020-03-26,6772.2,,2630.07,
2020-03-27,6320.46,,2541.47,
2020-03-28,6269.81,,,
2020-03-29,5897.55,,,
2020-03-30,6401.26,,2626.65,
2020-03-31,6434.73,,2584.59,
2020-04-01,6719.39,583.4,2470.5,0.14
2020-04-02,6789.84,,2526.9,
2020-04-03,6727.99,,2488.65,
2020-04-04,6896.6,,,
2020-04-05,6779.75,,,
2020-04-06,7320.07,,2663.68,
2020-04-07,7204.58,,2659.41,
2020-04-08,7343.65,,2749.98,
2020-04-09,7294.69,,2789.82,
2020-04-10,6892.54,,,
2020-04-11,6891.43,,,
2020-04-12,6860.97,,,
2020-04-13,6871.0,,2761.63,
2020-04-14,6865.72,,2846.06,
2020-04-15,6576.76,,2783.36,
2020-04-16,7123.29,,2799.55,
2020-04-17,7055.22,,2874.56,
2020-04-18,7271.53,,,
2020-04-19,7125.31,,,
2020-04-20,6832.57,,2823.16,
2020-04-21,6845.0,,2736.56,
2020-04-22,7143.99,,2799.31,
2020-04-23,7479.06,,2797.8,
2020-04-24,7514.64,,2836.74,
2020-04-25,7535.69,,,
2020-04-26,7765.79,,,
2020-04-27,7773.0,,2878.48,
2020-04-28,7774.39,,2863.39,
2020-04-29,8789.1,,2939.51,
2020-04-30,8652.3,,2912.43,
2020-05-01,8813.9,617.3,2830.71,0.13
2020-05-02,8992.0,,,
2020-05-03,8917.63,,,
2020-05-04,8900.29,,2842.74,
2020-05-05,9037.69,,2868.44,
2020-05-06,9132.24,,2848.42,
2020-05-07,10007.56,,2881.19,
2020-05-08,9790.23,,2929.8,
2020-05-09,9554.91,,,
2020-05-10,8773.89,,,
2020-05-11,8557.37,,2930.32,
2020-05-12,8809.14,,2870.12,
2020-05-13,9335.84,,2820.0,
2020-05-14,9815.22,,2852.5,
2020-05-15,9331.18,,2863.7,
2020-05-16,9353.26,,,
2020-05-17,9700.33,,,
2020-05-18,9733.21,,2953.91,
2020-05-19,9783.91,,2922.94,
2020-05-20,9497.76,,2971.61,
2020-05-21,9039.12,,2948.51,
2020-05-22,9173.23,,2955.45,
2020-05-23,9166.02,,,
2020-05-24,8673.64,,,
2020-05-25,8892.39,,,
2020-05-26,8836.77,,2991.77,
2020-05-27,9200.0,,3036.13,
2020-05-28,9593.72,,3029.73,
2020-05-29,9426.87,,3044.31,
2020-05-30,9684.6,,,
2020-05-31,9435.8,,,
2020-06-01,10212.38,620.8,3055.73,0.16
2020-06-02,9509.35,,3080.82,
2020-06-03,9672.67,,3122.87,
2020-06-04,9799.57,,3112.35,
2020-06-05,9568.95,,3193.93,
2020-06-06,9665.36,,,
2020-06-07,9764.0,,,
2020-06-08,9833.94,,3232.39,
2020-06-09,9778.6,,3207.18,
2020-06-10,9899.18,,3190.14,
2020-06-11,9258.7,,3002.1,
2020-06-12,9466.77,,3041.31,
2020-06-13,9477.17,,,
2020-06-14,9315.71,,,
2020-06-15,9437.23,,3066.59,
2020-06-16,9534.8,,3124.74,
2020-06-17,9460.53,,3113.49,
2020-06-18,9368.15,,3115.34,
2020-06-19,9285.54,,3097.74,
2020-06-20,9361.81,,,
2020-06-21,9279.68,,,
2020-06-22,9700.91,,3117.86,
2020-06-23,9623.74,,3131.29,
2020-06-24,9284.1,,3050.33,
2020-06-25,9232.84,,3083.76,
2020-06-26,9157.22,,3009.05,
2020-06-27,9001.24,,,
2020-06-28,9122.56,,,
2020-06-29,9191.05,,3053.24,
2020-06-30,9129.47,,3100.29,
2020-07-01,9239.09,642.6,3115.86,0.13
2020-07-02,9088.54,,3130.01,
2020-07-03,9050.05,,,
2020-07-04,9138.22,,,
2020-07-05,9088.52,,,
2020-07-06,9331.69,,3179.72,
2020-07-07,9263.56,,3145.32,
2020-07-08,9436.01,,3169.94,
2020-07-09,9230.48,,3152.05,
2020-07-10,9298.16,,3185.04,
2020-07-11,9235.0,,,
2020-07-12,9313.77,,,
2020-07-13,9230.14,,3155.22,
2020-07-14,9258.34,,3197.52,
2020-07-15,9194.51,,3226.56,
2020-07-16,9130.91,,3215.57,
2020-07-17,9147.65,,3224.73,
2020-07-18,9174.6,,,
2020-07-19,9221.71,,,
2020-07-20,9161.13,,3251.84,
2020-07-21,9396.65,,3257.3,
2020-07-22,9546.31,,3276.02,
2020-07-23,9612.05,,3235.66,
2020-07-24,9553.41,,3215.63,
2020-07-25,9709.02,,,
2020-07-26,9944.58,,,
2020-07-27,11108.44,,3239.41,
2020-07-28,10952.85,,3218.44,
2020-07-29,11100.39,,3258.44,
2020-07-30,11139.67,,3246.22,
2020-07-31,11372.76,,3271.12,
2020-08-01,11805.82,730.8,,0.1
2020-08-02,11050.03,,,
2020-08-03,11235.44,,3294.61,
2020-08-04,11198.04,,3306.51,
2020-08-05,11737.59,,3327.77,
2020-08-06,11766.62,,3349.16,
2020-08-07,11598.96,,3351.28,
2020-08-08,11780.14,,,
2020-08-09,11692.76,,,
2020-08-10,11896.19,,3360.47,
2020-08-11,11387.01,,3333.69,
2020-08-12,11563.16,,3380.35,
2020-08-13,11824.99,,3373.43,
2020-08-14,11785.29,,3372.85,
2020-08-15,11854.27,,,
2020-08-16,11924.0,,,
2020-08-17,12325.1,,3381.99,
2020-08-18,11983.52,,3389.78,
2020-08-19,11764.8,,3374.85,
2020-08-20,11856.24,,3385.51,
2020-08-21,11526.32,,3397.16,
2020-08-22,11675.78,,,
2020-08-23,11650.03,,,
2020-08-24,11762.34,,3431.28,
2020-08-25,11324.86,,3443.62,
2020-08-26,11460.01,,3478.73,
2020-08-27,11341.73,,3484.55,
2020-08-28,11540.0,,3508.01,
2020-08-29,11468.56,,,
2020-08-30,11724.99,,,
2020-08-31,11665.93,,3500.31,
2020-09-01,11911.74,707.7,3526.65,0.11
2020-09-02,11390.12,,3580.84,
2020-09-03,10225.82,,3455.06,
2020-09-04,,,3426.96,
2020-09-05,10152.97,,,
2020-09-06,10255.2,,,
2020-09-07,10389.85,,,
2020-09-08,10123.21,,3331.84,
2020-09-09,10235.0,,3398.96,
2020-09-10,10345.95,,3339.19,
2020-09-11,10399.99,,3340.97,
2020-09-12,10444.01,,,
2020-09-13,10336.28,,,
2020-09-14,10679.33,,3383.54,
2020-09-15,10789.8,,3401.2,
2020-09-16,10953.38,,3385.49,
2020-09-17,10947.83,,3357.01,
2020-09-18,10942.2,,3319.47,
2020-09-19,11075.33,,,
2020-09-20,10911.59,,,
2020-09-21,10425.85,,3281.06,
2020-09-22,10529.01,,3315.57,
2020-09-23,10230.11,,3236.92,
2020-09-24,10741.0,,3246.59,
2020-09-25,10693.3,,3298.46,
2020-09-26,10730.23,,,
2020-09-27,10792.18,,,
2020-09-28,10681.01,,3351.6,
2020-09-29,10845.9,,3335.47,
2020-09-30,10783.24,,3363.0,
2020-10-01,10598.64,690.2,3380.8,0.1
2020-10-02,10577.92,,3348.44,
2020-10-03,10545.21,,,
2020-10-04,10662.36,,,
2020-10-05,10800.0,,3408.63,
2020-10-06,10594.15,,3360.95,
2020-10-07,10671.23,,3419.45,
2020-10-08,10926.71,,3446.83,
2020-10-09,11059.3,,3477.13,
2020-10-10,11303.56,,,
2020-10-11,11370.45,,,
2020-10-12,11534.83,,3534.22,
2020-10-13,11434.36,,3511.93,
2020-10-14,11426.87,,3488.67,
2020-10-15,11509.25,,3483.34,
2020-10-16,11329.33,,3483.81,
2020-10-17,11365.96,,,
2020-10-18,11516.56,,,
2020-10-19,11765.09,,3426.92,
2020-10-20,11917.34,,3443.12,
2020-10-21,12836.37,,3435.56,
2020-10-22,12977.02,,3453.49,
2020-10-23,12943.03,,3465.39,
2020-10-24,13120.87,,,
2020-10-25,13050.32,,,
2020-10-26,13072.95,,3400.97,
2020-10-27,13698.18,,3390.68,
2020-10-28,13280.0,,3271.03,
2020-10-29,13460.0,,3310.11,
2020-10-30,13582.97,,3269.96,
2020-10-31,13745.02,,,
2020-11-01,13784.52,694.6,,0.09
2020-11-02,13573.93,,3310.24,
2020-11-03,14050.59,,3369.16,
2020-11-04,14160.0,,3443.44,
2020-11-05,15636.6,,3510.45,
2020-11-06,15596.33,,3509.44,
2020-11-07,14814.62,,,
2020-11-08,15487.88,,,
2020-11-09,15334.37,,3550.5,
2020-11-10,15325.25,,3545.53,
2020-11-11,15723.81,,3572.66,
2020-11-12,16319.72,,3537.01,
2020-11-13,16339.59,,3585.15,
2020-11-14,16093.3,,,
2020-11-15,15946.64,,,
2020-11-16,16714.58,,3626.91,
2020-11-17,17660.9,,3609.53,
2020-11-18,17802.82,,3567.79,
2020-11-19,17804.44,,3581.87,
2020-11-20,18702.87,,3557.54,
2020-11-21,18710.14,,,
2020-11-22,18477.48,,,
2020-11-23,18391.21,,3577.59,
2020-11-24,19185.07,,3635.41,
2020-11-25,18706.15,,3629.65,
2020-11-26,17173.0,,,
2020-11-27,17156.99,,3638.35,
2020-11-28,17718.3,,,
2020-11-29,18238.52,,,
2020-11-30,19727.0,,3621.63,
2020-12-01,18763.35,658.5,3662.45,0.09
2020-12-02,19245.61,,3669.01,
2020-12-03,19430.07,,3666.72,
2020-12-04,18692.32,,3699.12,
2020-12-05,19156.82,,,
2020-12-06,19397.08,,,
2020-12-07,19202.88,,3691.96,
2020-12-08,18311.76,,3702.25,
2020-12-09,18550.01,,3672.82,
2020-12-10,18286.8,,3668.1,
2020-12-11,18048.14,,3663.46,
2020-12-12,18826.36,,,
2020-12-13,19133.04,,,
2020-12-14,19288.43,,3647.49,
2020-12-15,19451.34,,3694.62,
2020-12-16,21384.63,,3701.17,
2020-12-17,22830.34,,3722.48,
2020-12-18,23169.26,,3709.41,
2020-12-19,23814.91,,,
2020-12-20,23451.68,,,
2020-12-21,22777.26,,3694.92,
2020-12-22,23839.99,,3687.26,
2020-12-23,23196.57,,3690.01,
2020-12-24,23740.01,,3703.06,
2020-12-25,24736.42,,,
2020-12-26,26519.1,,,
2020-12-27,26320.06,,,
2020-12-28,27044.14,,3735.36,
2020-12-29,27407.85,,3727.04,
2020-12-30,28934.56,,3732.04,
2020-12-31,29026.97,,3756.07,
2021-01-01,29391.09,696.6,,0.08
2021-01-02,32244.73,,,
2021-01-03,33134.1,,,
2021-01-04,32127.31,,3700.65,
2021-01-05,34131.23,,3726.86,
2021-01-06,36979.81,,3748.14,
2021-01-07,39573.39,,3803.79,
2021-01-08,40666.72,,3824.68,
2021-01-09,40346.3,,,
2021-01-10,38242.02,,,
2021-01-11,35474.31,,3799.61,
2021-01-12,33968.43,,3801.19,
2021-01-13,37520.66,,3809.84,
2021-01-14,39171.12,,3795.54,
2021-01-15,36868.39,,3768.25,
2021-01-16,35869.47,,,
2021-01-17,35931.15,,,
2021-01-18,36765.97,,,
2021-01-19,35673.03,,3798.91,
2021-01-20,35570.44,,3851.85,
2021-01-21,30647.26,,3853.07,
2021-01-22,32885.51,,3841.47,
2021-01-23,32021.33,,,
2021-01-24,32250.01,,,
2021-01-25,31979.0,,3855.36,
2021-01-26,32579.82,,3849.62,
2021-01-27,30552.06,,3750.77,
2021-01-28,33484.8,,3787.38,
2021-01-29,34330.14,,3714.24,
2021-01-30,34229.25,,,
2021-01-31,33076.09,,,
2021-02-01,33457.6,661.7,3773.86,0.04
